ISIN,FundName,Category,StarRating,Star_3Y,Rank_3Y,Star_5Y,Rank_5Y,Star_10Y,Rank_10Y,YearsUsed,MRAR2_3Y,MRAR2_5Y,MRAR2_10Y,MonthsAvailable
INF251K01902,BARODA_BNP_PARIBAS_LARGE_CAP_Fund_-_Regular_Plan_-_IDCW_Option,Equity_Scheme_-_Large_Cap_Fund,1,1,134,1.0,122.0,1.0,72.0,10y+5y+3y,-0.005924840029337464,-0.007806948968416494,-0.04495477173607587,120
INF666M01600,Groww_Largecap_Fund_formerly_known_as_Indiabulls_Blue_Chip_Fund_-_Direct_Plan_-_Growth_Option,Equity_Scheme_-_Large_Cap_Fund,3,3,53,3.0,67.0,3.0,34.0,10y+5y+3y,0.08441651910023396,0.07069583289371284,0.04873921921245472,120
INF761K01FP4,BANK_OF_INDIA_Large_Cap_Fund_Regular_Plan_IDCW,Equity_Scheme_-_Large_Cap_Fund,3,3,62,,,,,3y,0.08275526118081267,,,54
INF200K01QW6,SBI_Large_Cap_Fund_-_Direct_Plan_-_Income_Distribution_cum_Capital_Withdrawal_Option_IDCW,Equity_Scheme_-_Large_Cap_Fund,4,4,41,4.0,31.0,3.0,33.0,10y+5y+3y,0.08744906976472078,0.0857764542816375,0.04977103807339289,120
INF966L01AV6,quant_Large_Cap_Fund_-_IDCW_Option_-_Direct_Plan,Equity_Scheme_-_Large_Cap_Fund,3,3,52,,,,,3y,0.08530398102836934,,,40
INF754K01087,Edelweiss_Large_Cap_Fund_-Plan_B_-_Growth_option,Equity_Scheme_-_Large_Cap_Fund,3,4,47,3.0,56.0,3.0,27.0,10y+5y+3y,0.08581849631531524,0.07510913212897985,0.051231618182142835,120
INF194K01516,BANDHAN_Large_Cap_Fund_-_Regular_Plan_-_Growth,Equity_Scheme_-_Large_Cap_Fund,4,5,14,3.0,44.0,4.0,22.0,10y+5y+3y,0.10294374949946516,0.07882652987098715,0.05411667987350732,120
INF767K01089,LIC_MF_Large_Cap_Fund-Regular_Plan-IDCW,Equity_Scheme_-_Large_Cap_Fund,3,2,104,3.0,81.0,,,5y+3y,0.05331534633395285,0.06060268148058934,,119
INF174K01KW6,Kotak_Large_Cap_Fund_-_Growth_-_Direct,Equity_Scheme_-_Large_Cap_Fund,4,4,17,4.0,14.0,5.0,6.0,10y+5y+3y,0.10116643344769782,0.09412991183246278,0.06420756641831327,120
INF174V01721,Mahindra_Manulife_Large_Cap_Fund_-_Direct_Plan_-Growth,Equity_Scheme_-_Large_Cap_Fund,4,3,68,5.0,6.0,,,5y+3y,0.08106938534547026,0.11212740226298634,,80
INF754K01BU8,Edelweiss_Large_Cap_Fund_-_Direct_Plan_-_IDCW_Option,Equity_Scheme_-_Large_Cap_Fund,2,2,106,2.0,99.0,2.0,58.0,10y+5y+3y,0.049804478132261965,0.028653451160892907,-0.00514152775736576,120
INF209K01YW1,Aditya_Birla_Sun_Life_Large_Cap_Fund-DIRECT_-_IDCW,Equity_Scheme_-_Large_Cap_Fund,2,2,124,2.0,106.0,3.0,52.0,10y+5y+3y,0.012227714402506251,0.016474628360525267,0.019410736931753547,120
INF277K01QZ7,Tata_Large_Cap_Fund_-Direct_Plan_Growth_Option,Equity_Scheme_-_Large_Cap_Fund,4,4,32,5.0,13.0,4.0,23.0,10y+5y+3y,0.09341191323263232,0.09816988986139874,0.053623039286978536,120
INF663L01GR4,PGIM_India_Large_Cap_Fund_-_Direct_Plan_-_Growth,Equity_Scheme_-_Large_Cap_Fund,3,3,87,3.0,76.0,3.0,37.0,10y+5y+3y,0.07003187979828773,0.06400445423402257,0.04734196393774992,120
INF192K01JM1,JM_Large_Cap_Fund_Regular_-_Quarterly_IDCW,Equity_Scheme_-_Large_Cap_Fund,2,3,60,3.0,60.0,2.0,64.0,10y+5y+3y,0.08390860561314994,0.07479399508921891,-0.024887702812436907,120
INF582M01CS1,Union_Largecap_Fund_-_Regular_Plan_-_IDCW_Option,Equity_Scheme_-_Large_Cap_Fund,3,2,109,3.0,53.0,,,5y+3y,0.04770650009870647,0.07513424969442006,,101
INF903JA1IZ3,Sundaram_Large_Cap_FundFormerly_Known_as_Sundaram_Blue_Chip_Fund_Regular_Plan_-_Growth,Equity_Scheme_-_Large_Cap_Fund,3,2,111,3.0,43.0,,,5y+3y,0.04385064246254178,0.07923240152860389,,61
INF200K01180,SBI_Large_Cap_FUND-REGULAR_PLAN_GROWTH,Equity_Scheme_-_Large_Cap_Fund,3,3,70,3.0,45.0,3.0,38.0,10y+5y+3y,0.07988052849668836,0.0780545408604556,0.046978614506113736,120
INF769K01AZ7,Mirae_Asset_Large_Cap_Fund_Direct_IDCW,Equity_Scheme_-_Large_Cap_Fund,2,2,108,2.0,95.0,,,5y+3y,0.04861089827776066,0.04255753779647087,,119
INF760K01FQ4,CANARA_ROBECO_LARGE_CAP_FUND_-_DIRECT_PLAN_-_IDCW_Payout_Reinvestment,Equity_Scheme_-_Large_Cap_Fund,2,2,100,2.0,88.0,,,5y+3y,0.06217211370735054,0.053218719432682526,,119
INF090I01FN7,Franklin_India_Large_Cap_Fund-_Direct_-_Growth,Equity_Scheme_-_Large_Cap_Fund,4,4,31,4.0,30.0,3.0,40.0,10y+5y+3y,0.0945757100734772,0.08638139119014476,0.04604308495390508,120
INF192K01JV2,JM_Large_Cap_Fund_Direct_-_Annual_IDCW,Equity_Scheme_-_Large_Cap_Fund,4,4,25,4.0,28.0,4.0,10.0,10y+5y+3y,0.0977198916291695,0.08694990147262427,0.06268534209133159,120
INF846K01DP8,Axis_Large_Cap_Fund_-_Direct_Plan_-_Growth,Equity_Scheme_-_Large_Cap_Fund,2,3,90,2.0,94.0,,,5y+3y,0.06730684320697167,0.043394514549284,,119
INF174V01697,Mahindra_Manulife_Large_Cap_Fund_-_Regular_Plan_-_Growth,Equity_Scheme_-_Large_Cap_Fund,3,3,75,3.0,50.0,,,5y+3y,0.07569268357786418,0.07693699882048954,,81
INF582M01CW3,Union_Largecap_Fund_-_Direct_Plan_-_IDCW_Option,Equity_Scheme_-_Large_Cap_Fund,3,3,84,3.0,73.0,,,5y+3y,0.07008646402010155,0.06822596145767057,,102
INF00XX01770,ITI_Large_Cap_Fund_-_Regular_Plan_-_Growth_Option,Equity_Scheme_-_Large_Cap_Fund,3,3,92,,,,,3y,0.0656852500967029,,,59
INF03VN01712,WhiteOak_Capital_Large_Cap_Fund_Direct_Plan_IDCW,Equity_Scheme_-_Large_Cap_Fund,5,5,7,,,,,3y,0.11924720475120698,,,36
INF109K016L0,ICICI_Prudential_Large_Cap_Fund_erstwhile_Bluechip_Fund_-_Direct_Plan_-_Growth,Equity_Scheme_-_Large_Cap_Fund,5,5,6,5.0,5.0,,,5y+3y,0.11980981957867542,0.11599444777177359,,119
INF044D01757,Taurus_Large_Cap_Fund_-_Regular_Plan_-_Payout_of_Income_Distribution_cum_Capital_Withdrawal_option,Equity_Scheme_-_Large_Cap_Fund,2,3,77,3.0,80.0,1.0,78.0,10y+5y+3y,0.07376410411217482,0.061829635310467035,-0.08192015151145005,120
INF663L01GT0,PGIM_India_Large_Cap_Fund_-_Direct_Plan_-_Dividend,Equity_Scheme_-_Large_Cap_Fund,2,1,138,1.0,126.0,2.0,69.0,10y+5y+3y,-0.017338659302267634,-0.021562037445045257,-0.03196938937756655,120
INF109K015L2,ICICI_Prudential_Large_Cap_Fund_erstwhile_Bluechip_Fund_-_Direct_Plan_-_IDCW,Equity_Scheme_-_Large_Cap_Fund,3,3,97,3.0,66.0,,,5y+3y,0.06350823344362011,0.07106601089855591,,119
INF277K01923,Tata_Large_Cap_Fund-_Regular_Plan_-_Payout_of_IDCW_Option,Equity_Scheme_-_Large_Cap_Fund,3,3,66,4.0,23.0,2.0,55.0,10y+5y+3y,0.08248309004003129,0.08728815250726973,0.014470996089323673,120
INF966L01AY0,quant_Large_Cap_Fund_-_IDCW_Option_-_Regular_Plan,Equity_Scheme_-_Large_Cap_Fund,3,3,96,,,,,3y,0.06490442565465715,,,40
INF044D01BZ8,Taurus_Large_Cap_Fund_-_Direct_Plan_-_Payout_of_Income_Distribution_cum_Capital_Withdrawal_option,Equity_Scheme_-_Large_Cap_Fund,3,2,99,3.0,48.0,,,5y+3y,0.0625846117526494,0.07754909134566002,,119
INF666M01162,Groww_Largecap_Fund_formerly_known_as_Indiabulls_Blue_Chip_Fund_-_Regular_Plan-_Growth_Option,Equity_Scheme_-_Large_Cap_Fund,3,3,83,3.0,86.0,3.0,48.0,10y+5y+3y,0.07010551246286689,0.05634766756970078,0.033526734868703834,120
INF740K01243,DSP_Large_Cap_Fund_-_Regular_Plan_-_Growth,Equity_Scheme_-_Large_Cap_Fund,4,5,11,4.0,41.0,3.0,47.0,10y+5y+3y,0.11358268977008934,0.08010397348491294,0.0343631781304119,120
INF03VN01688,WhiteOak_Capital_Large_Cap_Fund_Regular_Plan_IDCW,Equity_Scheme_-_Large_Cap_Fund,4,4,19,,,,,3y,0.10098182836928249,,,36
INF760K01AT9,CANARA_ROBECO_LARGE_CAP_FUND_-_REGULAR_PLAN_-_IDCW_Payout_Reinvestment,Equity_Scheme_-_Large_Cap_Fund,2,2,107,2.0,104.0,,,5y+3y,0.049420859240135506,0.025621167041693038,,119
INF336L01CM7,HSBC_Large_Cap_Fund_-_Direct_Growth,Equity_Scheme_-_Large_Cap_Fund,4,4,34,3.0,61.0,4.0,15.0,10y+5y+3y,0.0926687651984559,0.07427232714886634,0.05742578748341853,120
INF760K01FR2,CANARA_ROBECO_LARGE_CAP_FUND_-_DIRECT_PLAN_-_GROWTH_OPTION,Equity_Scheme_-_Large_Cap_Fund,4,4,16,4.0,21.0,,,5y+3y,0.1018004116165907,0.08812108724801693,,119
INF174K01KX4,Kotak_Large_Cap_Fund_-_Payout_of_Income_Distribution_cum_capital_withdrawal_option_-_Direct,Equity_Scheme_-_Large_Cap_Fund,3,4,18,4.0,15.0,2.0,53.0,10y+5y+3y,0.10113071841958221,0.0941037322106717,0.019367031144885694,120
INF194K01Z69,BANDHAN_Large_Cap_Fund-Direct_Plan-IDCW,Equity_Scheme_-_Large_Cap_Fund,2,2,112,2.0,100.0,2.0,59.0,10y+5y+3y,0.04180115327160827,0.028271228278897276,-0.010559188874284198,120
INF740K01235,DSP_Large_Cap_Fund_-_Regular_Plan_-_IDCW,Equity_Scheme_-_Large_Cap_Fund,1,2,120,1.0,117.0,,,5y+3y,0.017688027014900687,0.003278002786704537,,119
INF192K01JK5,JM_Large_Cap_Fund_Direct_-_Monthly_IDCW,Equity_Scheme_-_Large_Cap_Fund,4,4,26,4.0,25.0,4.0,13.0,10y+5y+3y,0.09767796013625962,0.08697737908975678,0.06175563649896709,120
INF179K01BD4,HDFC_Large_Cap_Fund_-_IDCW_Option_-_Regular_Plan,Equity_Scheme_-_Large_Cap_Fund,1,1,139,1.0,124.0,1.0,77.0,10y+5y+3y,-0.01743907162798808,-0.015090861704501357,-0.07405269382914181,120
INF209K01EC5,Aditya_Birla_Sun_Life_Large_Cap_Fund-Regular_-_IDCW,Equity_Scheme_-_Large_Cap_Fund,2,2,129,2.0,112.0,2.0,66.0,10y+5y+3y,0.005474918685630659,0.009724308059053444,-0.02799351437674602,120
INF174K01153,Kotak_Large_Cap_Fund_-_Growth,Equity_Scheme_-_Large_Cap_Fund,4,4,39,4.0,37.0,4.0,24.0,10y+5y+3y,0.08832855549009144,0.08107942492837528,0.05144017642152798,120
INF205K01312,Invesco_India_Largecap_Fund_-_Regular_Plan_-_IDCW_Payout___Reinvestment,Equity_Scheme_-_Large_Cap_Fund,1,1,133,1.0,123.0,,,5y+3y,-0.003985374036255207,-0.01338774380150809,,118
INF204K01XI3,Nippon_India_Large_Cap_Fund_-_Direct_Plan_Growth_Plan_-_Growth_Option,Equity_Scheme_-_Large_Cap_Fund,5,5,1,5.0,1.0,5.0,3.0,10y+5y+3y,0.13325897578245205,0.1371208650053175,0.0664619741467587,120
INF00XX01804,ITI_Large_Cap_Fund_-_Direct_Plan_-_Growth_Option,Equity_Scheme_-_Large_Cap_Fund,3,4,44,3.0,64.0,,,5y+3y,0.0862657966559286,0.07224035503951343,,60
INF769K01AX2,Mirae_Asset_Large_Cap_Fund_-_Direct_Plan_-_Growth,Equity_Scheme_-_Large_Cap_Fund,4,3,67,4.0,39.0,,,5y+3y,0.08117878810431334,0.08089028529012432,,119
INF251K01HM9,BARODA_BNP_PARIBAS_LARGE_CAP_Fund_-_Direct_Plan_-_IDCW_Option,Equity_Scheme_-_Large_Cap_Fund,2,2,128,2.0,113.0,2.0,67.0,10y+5y+3y,0.005864635370354199,0.006311241790985411,-0.028048625088070822,120
INF204K01D30,Nippon_India_Large_Cap_Fund_-_Direct_Plan_Growth_Plan_-_Bonus_Option,Equity_Scheme_-_Large_Cap_Fund,5,5,1,5.0,1.0,5.0,3.0,10y+5y+3y,0.13325897578245205,0.1371208650053175,0.0664619741467587,120
INF903JA1JC0,Sundaram_Large_Cap_Fund_Formerly_Known_as_Sundaram_Blue_Chip_FundDirect_Plan_-_Growth,Equity_Scheme_-_Large_Cap_Fund,4,3,88,4.0,40.0,,,5y+3y,0.06937843565736834,0.08086075687104155,,62
INF666M01CT0,Groww_Largecap_Fund_formerly_known_as_Indiabulls_Bluechip_Fund-_Regular_Plan-_Monthly_-_Income_Distr,Equity_Scheme_-_Large_Cap_Fund,3,3,81,3.0,85.0,,,5y+3y,0.07014366190955901,0.056381673096835394,,105
INF205K01LB0,Invesco_India_Largecap_Fund_-_Direct_Plan_-_Growth,Equity_Scheme_-_Large_Cap_Fund,5,5,10,5.0,10.0,5.0,8.0,10y+5y+3y,0.11574128643624793,0.09986748110905563,0.06406734097227895,120
INF00XX01796,ITI_Large_Cap_Fund_-_Regular_Plan_-_IDCW_Option,Equity_Scheme_-_Large_Cap_Fund,3,3,92,,,,,3y,0.0656852500967029,,,59
INF789F01UR0,UTI_Large_Cap_Fund_-_Direct_Plan_-_IDCW,Equity_Scheme_-_Large_Cap_Fund,2,2,105,2.0,96.0,,,5y+3y,0.05131637989938276,0.03990505829535529,,118
INF761K01FO7,BANK_OF_INDIA_Large_Cap_Fund_Regular_Plan_Growth,Equity_Scheme_-_Large_Cap_Fund,3,3,64,,,,,3y,0.08267912333946414,,,54
INF666M01CX2,Groww_Largecap_Fund_formerly_known_as_Indiabulls_Bluechip_Fund-_Regular_Plan-_Half_Yearly_-_Income_D,Equity_Scheme_-_Large_Cap_Fund,2,3,80,2.0,87.0,,,5y+3y,0.07015314258923877,0.05628635670714255,,105
INF204K01554,Nippon_India_Large_Cap_Fund-_Growth_Plan_Bonus_Option,Equity_Scheme_-_Large_Cap_Fund,4,5,3,5.0,3.0,4.0,18.0,10y+5y+3y,0.12368546104984635,0.12756473996872875,0.05659835318701667,120
INF109K01BN0,ICICI_Prudential_Bluechip_Fund_-_Institutional_Option_-_I_-_Growth,Equity_Scheme_-_Large_Cap_Fund,1,1,146,,,,,3y,-0.08790019193795728,,,52
INF760K01AR3,CANARA_ROBECO_LARGE_CAP_FUND_-_REGULAR_PLAN_-_GROWTH_OPTION,Equity_Scheme_-_Large_Cap_Fund,3,4,38,3.0,62.0,,,5y+3y,0.08868833184945846,0.0738520673965044,,119
INF200K01172,SBI_Large_Cap_Fund_-_Regular_Plan_-_Income_Distribution_cum_Capital_Withdrawal_Option_IDCW,Equity_Scheme_-_Large_Cap_Fund,3,3,69,3.0,46.0,3.0,44.0,10y+5y+3y,0.07989098630485159,0.07804788298747845,0.04107077890415711,120
INF223J01267,PGIM_India_Large_Cap_Fund_Wealth_Plan_-_Growth_Option,Equity_Scheme_-_Large_Cap_Fund,2,2,125,,,,,3y,0.009278588840632818,,,43
INF663L01GW4,PGIM_India_Large_Cap_Fund_-_Growth,Equity_Scheme_-_Large_Cap_Fund,2,2,102,2.0,91.0,3.0,49.0,10y+5y+3y,0.05393793608115738,0.04808001768419734,0.03186820157077119,120
INF194K01Z44,BANDHAN_Large_Cap_Fund-Direct_Plan-Growth,Equity_Scheme_-_Large_Cap_Fund,5,5,9,4.0,17.0,5.0,2.0,10y+5y+3y,0.11604270888923751,0.09190188524728549,0.06660011034748936,120
INF336L01CL9,HSBC_Large_Cap_Fund_-_Direct_IDCW,Equity_Scheme_-_Large_Cap_Fund,2,2,119,1.0,121.0,2.0,68.0,10y+5y+3y,0.02136310340273173,-0.007040529717945776,-0.030732091113206628,120
INF03VN01696,WhiteOak_Capital_Large_Cap_Fund_Direct_Plan_Growth,Equity_Scheme_-_Large_Cap_Fund,5,5,7,,,,,3y,0.11924720475120698,,,36
INF582M01CQ5,Union_Largecap_Fund_-_Regular_Plan_-_Growth_Option,Equity_Scheme_-_Large_Cap_Fund,3,2,109,3.0,53.0,,,5y+3y,0.04770650009870647,0.07513424969442006,,101
INF666M01CR4,Groww_Largecap_Fund_formerly_known_as_Indiabulls_Bluechip_Fund-_Direct_Plan-_Half_Yearly_-Income_Dis,Equity_Scheme_-_Large_Cap_Fund,3,3,57,3.0,70.0,,,5y+3y,0.08414844165266921,0.07045627279309863,,105
INF090I01171,Franklin_India_Large_Cap_Fund-Growth,Equity_Scheme_-_Large_Cap_Fund,3,3,51,3.0,47.0,3.0,45.0,10y+5y+3y,0.08565779908668514,0.07787486281381772,0.03763772021018852,120
INF754K01BW4,Edelweiss_Large_Cap_Fund_-_Direct_Plan-Growth_option,Equity_Scheme_-_Large_Cap_Fund,5,5,15,4.0,18.0,5.0,5.0,10y+5y+3y,0.10237804428814501,0.09131769220116603,0.06483397096203514,120
INF192K01BZ0,JM_Large_Cap_Fund_Direct_-_Growth_Option,Equity_Scheme_-_Large_Cap_Fund,4,4,24,4.0,27.0,4.0,11.0,10y+5y+3y,0.09772534473659134,0.08696796913842908,0.062293226979679206,120
INF209K01BR9,Aditya_Birla_Sun_Life_Large_Cap_Fund-Growth,Equity_Scheme_-_Large_Cap_Fund,4,4,37,4.0,36.0,3.0,35.0,10y+5y+3y,0.0891510726923237,0.08513005881082059,0.04852559216763419,120
INF903JA1JB2,Sundaram_Large_Cap_Fund_Formerly_Known_as_Sundaram_Blue_Chip_Fund_Regular_Plan_-_Reinvestment_of_Inc,Equity_Scheme_-_Large_Cap_Fund,2,1,140,2.0,108.0,,,5y+3y,-0.018625044507297184,0.010958915939470515,,61
INF192K01JZ3,JM_Large_Cap_Fund_Direct_-_Half_Yearly_IDCW,Equity_Scheme_-_Large_Cap_Fund,4,4,23,4.0,29.0,4.0,12.0,10y+5y+3y,0.09774891372893912,0.08694515114307655,0.06195082652182715,120
INF044D01773,Taurus_Large_Cap_Fund_-_Regular_Plan_-_Growth,Equity_Scheme_-_Large_Cap_Fund,3,3,78,3.0,79.0,3.0,51.0,10y+5y+3y,0.07376067818969445,0.061851362849053126,0.02039469780391956,120
INF966L01AW4,quant_Large_Cap_Fund_-_Growth_Option_-_Regular_Plan,Equity_Scheme_-_Large_Cap_Fund,3,3,89,,,,,3y,0.06752813158787863,,,40
INF754K01103,Edelweiss_Large_Cap_Fund_-_Plan_C_-_IDCW_Option,Equity_Scheme_-_Large_Cap_Fund,3,4,46,3.0,55.0,3.0,28.0,10y+5y+3y,0.08582082353518405,0.07512596478239741,0.05121149451395013,120
INF251K01894,BARODA_BNP_PARIBAS_LARGE_CAP_Fund-_Regular_Plan_-_Growth_Option,Equity_Scheme_-_Large_Cap_Fund,4,4,36,3.0,49.0,4.0,25.0,10y+5y+3y,0.09021655389509053,0.07750851153804872,0.051316906559350395,120
INF192K01BY3,JM_Large_Cap_Fund_Direct_-_IDCW,Equity_Scheme_-_Large_Cap_Fund,4,4,22,4.0,24.0,4.0,14.0,10y+5y+3y,0.0977526809566458,0.08699987244545482,0.06103831916337743,120
INF277K01QY0,Tata_Large_Cap_Fund-_Direct_Plan_-_Payout_of_IDCW_Option,Equity_Scheme_-_Large_Cap_Fund,5,4,33,5.0,12.0,,,5y+3y,0.09340245286430293,0.09818860880157532,,119
INF174V01705,Mahindra_Manulife_Large_Cap_Fund_-_Regular_Plan_-_IDCW,Equity_Scheme_-_Large_Cap_Fund,2,2,131,2.0,110.0,,,5y+3y,0.0012888549707938957,0.010344938714558438,,81
INF769K01028,Mirae_Asset_Large_Cap_Fund_Regular_IDCW,Equity_Scheme_-_Large_Cap_Fund,2,2,114,2.0,98.0,2.0,62.0,10y+5y+3y,0.03882747861138114,0.032433564272080995,-0.02007308216561432,120
INF192K01JT6,JM_Large_Cap_Fund_Regular_-_Annual_IDCW,Equity_Scheme_-_Large_Cap_Fund,3,3,61,3.0,59.0,,,5y+3y,0.08380868328278335,0.07479828957533119,,119
INF044D01BX3,Taurus_Large_Cap_Fund_-_Direct_Plan_-_Growth,Equity_Scheme_-_Large_Cap_Fund,3,3,76,3.0,78.0,3.0,50.0,10y+5y+3y,0.0751362807199547,0.06302390760197762,0.024237138039446604,120
INF767K01105,LIC_MF_Large_Cap_Fund-Regular_Plan-Growth,Equity_Scheme_-_Large_Cap_Fund,2,2,103,2.0,93.0,3.0,46.0,10y+5y+3y,0.05337149994825707,0.04530609676719033,0.03519573659393771,120
INF204K01XH5,NIPPON_INDIA_LARGE_CAP_FUND_-_DIRECT_Plan_-_IDCW_Option,Equity_Scheme_-_Large_Cap_Fund,3,3,98,4.0,42.0,2.0,56.0,10y+5y+3y,0.06341147274654224,0.07973102704111246,0.00879429266937648,120
INF582M01CU7,Union_Largecap_Fund_-_Direct_Plan_-_Growth_Option,Equity_Scheme_-_Large_Cap_Fund,3,3,84,3.0,73.0,,,5y+3y,0.07008646402010155,0.06822596145767057,,102
INF00XX01820,ITI_Large_Cap_Fund_-_Direct_Plan_-_IDCW_Option,Equity_Scheme_-_Large_Cap_Fund,3,4,44,3.0,64.0,,,5y+3y,0.0862657966559286,0.07224035503951343,,60
INF767K01EK5,LIC_MF_Large_Cap_Fund-Direct_Plan-IDCW,Equity_Scheme_-_Large_Cap_Fund,2,3,94,2.0,92.0,2.0,54.0,10y+5y+3y,0.06499496075435984,0.04680171044262327,0.016700797590329275,120
INF174V01739,Mahindra_Manulife_Large_Cap_Fund_-_Direct_Plan_-_IDCW,Equity_Scheme_-_Large_Cap_Fund,2,2,123,2.0,90.0,,,5y+3y,0.01464328163763362,0.04978498433510303,,80
INF767K01EJ7,LIC_MF_Large_Cap_Fund-Direct_Plan-Growth,Equity_Scheme_-_Large_Cap_Fund,3,3,95,3.0,82.0,3.0,39.0,10y+5y+3y,0.06499092029708597,0.05788224809335607,0.04684853357749885,120
INF846K01180,Axis_Large_Cap_Fund_-_Regular_Plan_-_IDCW,Equity_Scheme_-_Large_Cap_Fund,1,1,144,1.0,128.0,,,5y+3y,-0.032553214122925,-0.04229957212105073,,116
INF903JA1JA4,Sundaram_Large_Cap_Fund_Formerly_Known_as_Sundaram_Blue_Chip_Fund_Regular_Plan_-_Payout_of_Income_Di,Equity_Scheme_-_Large_Cap_Fund,2,1,140,2.0,108.0,,,5y+3y,-0.018625044507297184,0.010958915939470515,,61
INF179K01BE2,HDFC_Large_Cap_Fund_-_Growth_Option_-_Regular_Plan,Equity_Scheme_-_Large_Cap_Fund,4,4,35,5.0,9.0,3.0,31.0,10y+5y+3y,0.09223047771656367,0.10087295394397588,0.05039700020826654,120
INF251K01HN7,BARODA_BNP_PARIBAS_LARGE_CAP_Fund_-_Direct_Plan_-_Growth_Option,Equity_Scheme_-_Large_Cap_Fund,5,5,13,4.0,19.0,5.0,7.0,10y+5y+3y,0.10312120524776969,0.09047740656056136,0.06415437749273534,120
INF846K01DO1,Axis_Large_Cap_Fund_-_Direct_Plan_-_IDCW,Equity_Scheme_-_Large_Cap_Fund,2,2,126,2.0,111.0,,,5y+3y,0.008326695581973409,0.01014467187070478,,117
INF205K01304,Invesco_India_Largecap_Fund_-_Regular_Plan_-_Growth,Equity_Scheme_-_Large_Cap_Fund,5,4,43,5.0,11.0,,,5y+3y,0.08728609592074932,0.09839865165454631,,118
INF740K01PR3,DSP_Large_Cap_Fund_-_Direct_Plan_-_Growth,Equity_Scheme_-_Large_Cap_Fund,4,5,5,4.0,20.0,3.0,42.0,10y+5y+3y,0.1229835471569134,0.08893975957068312,0.042300967100296294,120
INF174K01161,Kotak_Large_Cap_Fund_-_Payout_of_Income_Distribution_cumcapital_withdrawal_option,Equity_Scheme_-_Large_Cap_Fund,3,4,40,4.0,38.0,2.0,57.0,10y+5y+3y,0.08830315823056689,0.08105889481553952,0.005244381489022842,120
INF179K01YU0,HDFC_Large_Cap_Fund_-_IDCW_Option_-_Direct_Plan,Equity_Scheme_-_Large_Cap_Fund,2,2,130,2.0,115.0,1.0,74.0,10y+5y+3y,0.0028021755158322836,0.0039397388221491525,-0.05829463547721836,120
INF769K01010,Mirae_Asset_Large_Cap_Fund_-_Growth_Plan,Equity_Scheme_-_Large_Cap_Fund,4,3,79,3.0,71.0,4.0,21.0,10y+5y+3y,0.07059769791811155,0.07003532386622702,0.055121768962179685,120
INF194K01508,BANDHAN_Large_Cap_Fund_-_Regular_Plan_-_IDCW,Equity_Scheme_-_Large_Cap_Fund,2,2,117,2.0,107.0,,,5y+3y,0.02983014056208977,0.01595453480035447,,118
INF789F01950,UTI_Large_Cap_Fund_-_Regular_Plan_-_IDCW,Equity_Scheme_-_Large_Cap_Fund,2,2,115,2.0,103.0,2.0,60.0,10y+5y+3y,0.03813842654995869,0.026025710754190134,-0.01656794212573176,120
INF03VN01662,WhiteOak_Capital_Large_Cap_Fund_Regular_Plan_Growth,Equity_Scheme_-_Large_Cap_Fund,4,4,19,,,,,3y,0.10098182836928249,,,36
INF204K01547,NIPPON_INDIA_LARGE_CAP_FUND_-_IDCW_Option,Equity_Scheme_-_Large_Cap_Fund,2,2,116,2.0,89.0,2.0,61.0,10y+5y+3y,0.03244486811841307,0.051138041333598894,-0.017421893820273038,120
INF846K01164,Axis_Large_Cap_Fund_-_Regular_Plan_-_Growth,Equity_Scheme_-_Large_Cap_Fund,2,2,101,2.0,97.0,,,5y+3y,0.05785979902836047,0.03307492428498149,,118
INF789F01976,UTI_Large_Cap_Fund_-_Regular_Plan_-_Growth_Option,Equity_Scheme_-_Large_Cap_Fund,3,3,91,3.0,77.0,3.0,41.0,10y+5y+3y,0.06699266301831175,0.06309954612729407,0.045670375142975006,120
INF192K01JI9,JM_Large_Cap_Fund_Regular_-_Monthly_IDCW,Equity_Scheme_-_Large_Cap_Fund,4,3,74,4.0,33.0,,,5y+3y,0.07598501339417973,0.08536101694483778,,118
INF754K01020,Edelweiss_Large_Cap_Fund_-_Regular_Plan_-_IDCW_Option,Equity_Scheme_-_Large_Cap_Fund,2,2,122,1.0,119.0,2.0,70.0,10y+5y+3y,0.015774774114471368,-0.0033247706916198494,-0.033908849313393,120
INF179K01YV8,HDFC_Large_Cap_Fund_-_Growth_Option_-_Direct_Plan,Equity_Scheme_-_Large_Cap_Fund,4,4,21,5.0,8.0,4.0,16.0,10y+5y+3y,0.09872815736665963,0.10738289723896699,0.05704759629858325,120
INF336L01032,HSBC_Large_Cap_Fund_-_Regular_IDCW,Equity_Scheme_-_Large_Cap_Fund,2,2,121,1.0,116.0,2.0,63.0,10y+5y+3y,0.016526986763829354,0.0034917610341200778,-0.023128643586149078,120
INF192K01601,JM_Large_Cap_Fund_Regular_-_Growth_Option,Equity_Scheme_-_Large_Cap_Fund,3,3,59,3.0,58.0,3.0,32.0,10y+5y+3y,0.08393234096046709,0.07481301248878447,0.05014386026602291,120
INF966L01AT0,quant_Large_Cap_Fund_-_Growth_Option_-_Direct_Plan,Equity_Scheme_-_Large_Cap_Fund,3,3,58,,,,,3y,0.08394574494572837,,,40
INF223J01895,PGIM_India_Large_Cap_Fund_-_BONUS_OPTION,Equity_Scheme_-_Large_Cap_Fund,2,2,127,,,,,3y,0.008166572980424336,,,43
